"DEPLOYMENT NAME","QUAY TAG","PACKAGE NAME","VERSION INSTALLED","DEPENDENCY TYPE"
"quay.io/cloudservices/xjoin-search","ce974af","yargs-parser","15.0.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","yargs-parser","18.1.3","npm"
"quay.io/cloudservices/xjoin-search","ce974af","yargs-parser","18.1.3","npm"
"quay.io/cloudservices/xjoin-search","ce974af","yargs-parser","18.1.3","npm"
"quay.io/cloudservices/xjoin-search","ce974af","yargs-parser","20.2.9","npm"
"quay.io/cloudservices/xjoin-search","ce974af","yargs-parser","21.0.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","yn","3.1.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","yocto-queue","0.1.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","yum","4.7.0-11.el8","rpm"
"quay.io/cloudservices/xjoin-search","ce974af","zlib","1.2.11-20.el8","rpm"
"quay.io/cloudservices/xjoin-search","ce974af","zlib-devel","1.2.11-20.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","audit-libs","3.0.7-4.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","basesystem","11-5.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","bash","4.4.20-4.el8_6","rpm"
"quay.io/app-sre/gabi","3eb9ba5","brotli","1.0.6-3.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","bzip2-libs","1.0.6-26.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","ca-certificates","2022.2.54-80.2.el8_6","rpm"
"quay.io/app-sre/gabi","3eb9ba5","chkconfig","1.19.1-1.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","coreutils-single","8.30-13.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","crypto-policies","20211116-1.gitae470d6.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","curl","7.61.1-25.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","cyrus-sasl-lib","2.1.27-6.el8_5","rpm"
"quay.io/app-sre/gabi","3eb9ba5","elfutils-libelf","0.187-4.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","file-libs","5.33-21.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","filesystem","3.8-6.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","gawk","4.2.1-4.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","github.com/app-sre/gabi","(devel)","go-module"
"quay.io/app-sre/gabi","3eb9ba5","github.com/etherlabsio/healthcheck/v2","v2.0.0","go-module"
"quay.io/app-sre/gabi","3eb9ba5","github.com/felixge/httpsnoop","v1.0.1","go-module"
"quay.io/app-sre/gabi","3eb9ba5","github.com/go-sql-driver/mysql","v1.6.0","go-module"
"quay.io/app-sre/gabi","3eb9ba5","github.com/gorilla/handlers","v1.5.1","go-module"
"quay.io/app-sre/gabi","3eb9ba5","github.com/gorilla/mux","v1.8.0","go-module"
"quay.io/app-sre/gabi","3eb9ba5","github.com/jackc/chunkreader/v2","v2.0.1","go-module"
"quay.io/app-sre/gabi","3eb9ba5","github.com/jackc/pgconn","v1.8.1","go-module"
"quay.io/app-sre/gabi","3eb9ba5","github.com/jackc/pgio","v1.0.0","go-module"
"quay.io/app-sre/gabi","3eb9ba5","github.com/jackc/pgpassfile","v1.0.0","go-module"
"quay.io/app-sre/gabi","3eb9ba5","github.com/jackc/pgproto3/v2","v2.0.6","go-module"
"quay.io/app-sre/gabi","3eb9ba5","github.com/jackc/pgservicefile","v0.0.0-20200714003250-2b9c44734f2b","go-module"
"quay.io/app-sre/gabi","3eb9ba5","github.com/jackc/pgtype","v1.7.0","go-module"
"quay.io/app-sre/gabi","3eb9ba5","github.com/jackc/pgx/v4","v4.11.0","go-module"
"quay.io/app-sre/gabi","3eb9ba5","glib2","2.56.4-159.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","glibc","2.28-211.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","glibc-common","2.28-211.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","glibc-minimal-langpack","2.28-211.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","gmp","1:6.1.2-10.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","gnupg2","2.2.20-3.el8_6","rpm"
"quay.io/app-sre/gabi","3eb9ba5","gnutls","3.6.16-5.el8_6","rpm"
"quay.io/app-sre/gabi","3eb9ba5","go.uber.org/atomic","v1.7.0","go-module"
"quay.io/app-sre/gabi","3eb9ba5","go.uber.org/multierr","v1.6.0","go-module"
"quay.io/app-sre/gabi","3eb9ba5","go.uber.org/zap","v1.18.1","go-module"
"quay.io/app-sre/gabi","3eb9ba5","gobject-introspection","1.56.1-1.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","golang.org/x/crypto","v0.0.0-20210322153248-0c34fe9e7dc2","go-module"
"quay.io/app-sre/gabi","3eb9ba5","golang.org/x/text","v0.3.3","go-module"
"quay.io/app-sre/gabi","3eb9ba5","gpg-pubkey","d4082792-5b32db75","rpm"
"quay.io/app-sre/gabi","3eb9ba5","gpg-pubkey","fd431d51-4ae0493b","rpm"
"quay.io/app-sre/gabi","3eb9ba5","gpgme","1.13.1-11.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","grep","3.1-6.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","info","6.5-7.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","json-c","0.13.1-3.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","json-glib","1.4.4-1.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","keyutils-libs","1.5.10-9.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","krb5-libs","1.18.2-21.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","langpacks-en","1.0-12.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libacl","2.2.53-1.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libarchive","3.3.3-4.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libassuan","2.5.1-3.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libattr","2.4.48-3.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libblkid","2.32.1-38.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libcap","2.48-4.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libcap-ng","0.7.11-1.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libcom_err","1.45.6-5.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libcurl","7.61.1-25.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libdb","5.3.28-42.el8_4","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libdb-utils","5.3.28-42.el8_4","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libdnf","0.63.0-11.1.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libffi","3.1-23.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libgcc","8.5.0-15.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libgcrypt","1.8.5-7.el8_6","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libgpg-error","1.31-1.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libidn2","2.2.0-1.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libksba","1.3.5-8.el8_6","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libmodulemd","2.13.0-1.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libmount","2.32.1-38.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libnghttp2","1.33.0-3.el8_2.1","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libpeas","1.22.0-6.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libpsl","0.20.2-6.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","librepo","1.14.2-3.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","librhsm","0.0.3-4.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libselinux","2.9-6.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libsepol","2.9-3.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libsigsegv","2.11-5.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libsmartcols","2.32.1-38.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libsolv","0.7.20-3.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libssh","0.9.6-3.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libssh-config","0.9.6-3.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libstdc++","8.5.0-15.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libtasn1","4.13-3.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libunistring","0.9.9-3.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libusbx","1.0.23-4.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libuuid","2.32.1-38.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libverto","0.3.2-2.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libxcrypt","4.1.1-6.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libxml2","2.9.7-15.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libyaml","0.1.7-5.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","libzstd","1.4.4-1.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","lua-libs","5.3.4-12.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","lz4-libs","1.8.3-3.el8_4","rpm"
"quay.io/app-sre/gabi","3eb9ba5","microdnf","3.8.0-2.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","mpfr","3.1.6-1.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","ncurses-base","6.1-9.20180224.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","ncurses-libs","6.1-9.20180224.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","nettle","3.4.1-7.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","npth","1.5-4.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","openldap","2.4.46-18.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","openssl-libs","1:1.1.1k-7.el8_6","rpm"
"quay.io/app-sre/gabi","3eb9ba5","p11-kit","0.23.22-1.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","p11-kit-trust","0.23.22-1.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","pcre","8.42-6.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","pcre2","10.32-3.el8_6","rpm"
"quay.io/app-sre/gabi","3eb9ba5","popt","1.18-1.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","publicsuffix-list-dafsa","20180723-1.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","readline","7.0-10.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","redhat-release","8.7-0.3.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","rootfiles","8.1-22.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","rpm","4.14.3-24.el8_7","rpm"
"quay.io/app-sre/gabi","3eb9ba5","rpm-libs","4.14.3-24.el8_7","rpm"
"quay.io/app-sre/gabi","3eb9ba5","sed","4.5-5.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","setup","2.12.2-7.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","sqlite-libs","3.26.0-16.el8_6","rpm"
"quay.io/app-sre/gabi","3eb9ba5","systemd-libs","239-68.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","tzdata","2022e-1.el8","rpm"
"quay.io/app-sre/gabi","3eb9ba5","xz-libs","5.2.4-4.el8_6","rpm"
"quay.io/app-sre/gabi","3eb9ba5","zlib","1.2.11-20.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","PyGObject","3.28.3","python"
"quay.io/openshift/origin-oauth-proxy","4.10.0","PySocks","1.6.8","python"
"quay.io/openshift/origin-oauth-proxy","4.10.0","acl","2.2.53-1.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","audit-libs","3.0-0.17.20191104git1c2f876.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","basesystem","11-5.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","bash","4.4.20-1.el8_4","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","bind-libs","32:9.11.26-4.el8_4","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","bind-libs-lite","32:9.11.26-4.el8_4","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","bind-license","32:9.11.26-4.el8_4","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","bind-utils","32:9.11.26-4.el8_4","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","brotli","1.0.6-3.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","bzip2-libs","1.0.6-26.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","ca-certificates","2021.2.50-80.0.el8_4","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","chardet","3.0.4","python"
"quay.io/openshift/origin-oauth-proxy","4.10.0","chkconfig","1.13-2.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","coreutils-single","8.30-8.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","cracklib","2.9.6-15.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","cracklib-dicts","2.9.6-15.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","crypto-policies","20210209-1.gitbfb6bed.el8_3","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","crypto-policies-scripts","20210209-1.gitbfb6bed.el8_3","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","cryptsetup-libs","2.3.3-4.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","curl","7.61.1-18.el8_4.2","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","cyrus-sasl-lib","2.1.27-5.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","dbus","1:1.12.8-12.el8_4.2","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","dbus-common","1:1.12.8-12.el8_4.2","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","dbus-daemon","1:1.12.8-12.el8_4.2","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","dbus-glib","0.110-2.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","dbus-libs","1:1.12.8-12.el8_4.2","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","dbus-python","1.2.4","python"
"quay.io/openshift/origin-oauth-proxy","4.10.0","dbus-tools","1:1.12.8-12.el8_4.2","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","decorator","4.2.1","python"
"quay.io/openshift/origin-oauth-proxy","4.10.0","device-mapper","8:1.02.175-5.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","device-mapper-libs","8:1.02.175-5.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","diffutils","3.6-6.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","dmidecode","1:3.2-8.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","dnf","4.4.2-11.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","dnf-data","4.4.2-11.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","dnf-plugin-subscription-manager","1.28.13-4.el8_4","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","dnf-plugin-subscription-manager","1.28.13-6.el8_4","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","elfutils-default-yama-scope","0.182-3.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","elfutils-libelf","0.182-3.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","elfutils-libs","0.182-3.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","ethtool","0.14","python"
"quay.io/openshift/origin-oauth-proxy","4.10.0","expat","2.2.5-4.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","file-libs","5.33-16.el8_3.1","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","filesystem","3.8-3.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","findutils","1:4.6.0-20.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","fstrm","0.6.0-3.el8.1","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","gawk","4.2.1-2.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","gdb-gdbserver","8.2-15.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","gdbm","1:1.18-1.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","gdbm-libs","1:1.18-1.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/18F/hmacauth","v0.0.0-20151013130326-9232a6386b73","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/BurntSushi/toml","v0.3.1","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/PuerkitoBio/purell","v1.1.1","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/PuerkitoBio/urlesc","v0.0.0-20170810143723-de5bf2ad4578","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/beorn7/perks","v1.0.1","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/bitly/go-simplejson","v0.5.1-0.20170206154632-da1a8928f709","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/blang/semver","v3.5.0+incompatible","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/cespare/xxhash/v2","v2.1.1","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/davecgh/go-spew","v1.1.1","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/fsnotify/fsnotify","v1.4.9","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/go-logr/logr","v0.2.0","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/go-openapi/jsonpointer","v0.19.3","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/go-openapi/jsonreference","v0.19.3","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/go-openapi/spec","v0.19.3","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/go-openapi/swag","v0.19.5","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/gogo/protobuf","v1.3.1","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/golang/groupcache","v0.0.0-20191227052852-215e87163ea7","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/golang/protobuf","v1.4.2","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/google/go-cmp","v0.4.0","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/google/gofuzz","v1.1.0","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/google/uuid","v1.1.1","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/googleapis/gnostic","v0.4.1","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/hashicorp/golang-lru","v0.5.1","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/imdario/mergo","v0.3.7","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/json-iterator/go","v1.1.10","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/mailru/easyjson","v0.7.0","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/matttproud/golang_protobuf_extensions","v1.0.2-0.20181231171920-c182affec369","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/modern-go/concurrent","v0.0.0-20180306012644-bacd9c7ef1dd","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/modern-go/reflect2","v1.0.1","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/mreiferson/go-options","v1.0.0","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/openshift/library-go","v0.0.0-20200918101923-1e4c94603efe","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/openshift/oauth-proxy","(devel)","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/prometheus/client_golang","v1.7.1","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/prometheus/client_model","v0.2.0","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/prometheus/common","v0.10.0","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/prometheus/procfs","v0.1.3","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/spf13/pflag","v1.0.5","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","github.com/yhat/wsutil","v0.0.0-20170731153501-1d66fa95c997","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","glib2","2.56.4-10.el8_4.1","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","glibc","2.28-151.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","glibc-common","2.28-151.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","glibc-minimal-langpack","2.28-151.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","gmp","1:6.1.2-10.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","gnupg2","2.2.20-2.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","gnutls","3.6.14-8.el8_3","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","gobject-introspection","1.56.1-1.el8","rpm"
"quay.io/openshift/origin-oauth-proxy","4.10.0","golang.org/x/crypto","v0.0.0-20200622213623-75b288015ac9","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","golang.org/x/net","v0.0.0-20210813160813-60bc85c4be6d","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","golang.org/x/oauth2","v0.0.0-20191202225959-858c2ad4c8b6","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","golang.org/x/sync","v0.0.0-20190911185100-cd5d95a43a6e","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","golang.org/x/sys","v0.0.0-20210423082822-04245dca01da","go-module"
"quay.io/openshift/origin-oauth-proxy","4.10.0","golang.org/x/text","v0.3.6","go-module"
